frame_id,host_recv_iso,png_path,h,w,left_variance,right_variance,横firstcorner_pos,纵firstcorner_pos,count_down,result_cl.matched,result_cl.confidence,result_cr.matched,result_cr.confidence,first_corner,左直left_straight,右直right_straight,左 中 丢last_left_lost_midstart,右 中 丢last_right_lost_midstart,左 生长dir_l,右 生长dir_r
62,50:50.1,C:\Users\28693\Desktop\udp\frames_png\frame_000062.png,120,188,24.587479,209.297485,145,79,8,0,0.000000,1,0.650000,1,2,0,0,85,"[3,3,3,4,3,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,5,4,4,3,4,4,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,6,5,5,5,5,5,5,5,5,4,5,5,7]","[4,3,3,3,2,1,1,1,0,7,7,0,7,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,3,4,4,3,4,3,4,4,3,4,5,5,5,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,3,3,3,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,7,7,6,5,5,4,3,4,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,3,5,5,5,4,5,5,5,4,5,5,4,5,4,3,3,3,2,2,1,3]"
63,50:50.2,C:\Users\28693\Desktop\udp\frames_png\frame_000063.png,120,188,17.511099,231.731781,145,80,8,0,0.000000,1,0.700000,1,2,0,0,85,"[3,3,3,3,3,4,3,4,4,4,3,4,3,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,5,4,3,4,4,4,4,4,4,3,4,4,4,3,5,4,4,3,4,4,4,3,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[2,1,1,0,7,1,1,1,1,2,1,1,1,1,1,1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,3,4,4,4,3,3,4,4,3,4,3,4,3,4,4,3,4,4,5,5,5,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,3,3,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4,5,4,3,3,2,2,1,2,1,1,1,1,1,3]"
64,50:50.2,C:\Users\28693\Desktop\udp\frames_png\frame_000064.png,120,188,17.781162,296.448303,145,78,8,0,0.000000,1,0.650000,1,2,0,0,84,"[3,3,3,3,3,4,3,4,4,3,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,4,3,4,4,4,4,3,3,4,3,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,3,3,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,7,7,7,6,5,5,5,5,5,5,5,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4,3,3,3,2,1,2,1,1,1,2,1,1,3]"
65,50:50.2,C:\Users\28693\Desktop\udp\frames_png\frame_000065.png,120,188,0.784403,253.758636,145,77,8,0,0.000000,1,0.750000,1,1,0,0,82,"[3,3,3,3,3,4,3,4,4,3,4,4,3,4,3,4,4,4,3,4,4,4,3,4,4,3,5,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,3,4,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,2,3,2,1,2,1,1,0,7,7,7,7,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,4,3,3,4,4,3,4,3,3,4,4,3,4,4,3,4,4,4,4,4,4,3,5,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,3,3,3,5,5,7,7,7,7,6,5,5,5,5,5,6,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,4,5,4,4,3,3,2,1,2,1,1,2,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4]"
66,50:50.3,C:\Users\28693\Desktop\udp\frames_png\frame_000066.png,120,188,29.722746,291.368622,146,77,8,0,0.000000,1,0.700000,1,2,0,0,82,"[3,3,3,3,3,4,3,4,3,4,4,3,4,4,3,4,4,3,4,4,4,3,4,5,4,3,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,3,5,4,3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,3,3,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,7,7,6,5,5,5,5,5,6,5,5,6,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,4,5,4,3,3,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3]"
67,50:50.3,C:\Users\28693\Desktop\udp\frames_png\frame_000067.png,120,188,42.764378,289.181915,0,0,7,0,0.000000,1,0.700000,0,0,0,0,80,"[3,3,3,3,3,3,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,5,4,3,4,3,5,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,5,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,6,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,3,4,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,3,5,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,3,3,2,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,7,7,0,7,7,6,5,5,5,5,5,5,6,5,6,5,5,5,5,5,5,5,5,6,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,4,3,3,3,2,2,1,1,2,1,1,1,2,1,1,1,1,1,3]"
68,50:50.3,C:\Users\28693\Desktop\udp\frames_png\frame_000068.png,120,188,1.235878,276.231628,147,72,8,0,0.000000,1,0.700000,1,1,0,0,78,"[3,3,3,3,3,3,3,4,3,4,4,4,3,5,4,3,3,4,4,4,3,4,3,4,4,3,5,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,2,1,1,0,7,7,7,7,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,3,5,4,3,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,6,7,7,6,5,5,5,6,5,5,5,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,4,4,3,3,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3]"
69,50:50.4,C:\Users\28693\Desktop\udp\frames_png\frame_000069.png,120,188,66.480469,279.252350,0,0,7,0,0.000000,1,0.750000,0,0,0,0,78,"[3,3,3,3,3,3,3,3,4,3,3,4,4,3,4,3,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,7]","[2,1,1,0,7,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,4,3,4,3,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,5,5,4,3,3,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,3,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,6,5,5,4,4,5,5,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,4,5,4,4,3,3,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3]"
70,50:50.4,C:\Users\28693\Desktop\udp\frames_png\frame_000070.png,120,188,0.428921,369.777435,147,71,8,0,0.000000,1,0.750000,1,1,0,0,76,"[3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,5,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,5,4,4,3,4,4,4,3,4,4,4,3,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,5,5,4,3,3,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,3,3,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,7,7,0,7,7,7,6,6,5,5,4,5,5,5,6,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4,5,4,3,3,2,1,2,1,2,1,1,2,1,1,1,1,1,1,3,3,5,4,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4]"
71,50:50.4,C:\Users\28693\Desktop\udp\frames_png\frame_000071.png,120,188,0.602841,311.901459,148,69,8,0,0.000000,1,0.650000,1,1,0,0,75,"[3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,5,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,3,4,4,3,4,4,4,3,4,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,7]","[2,2,2,1,1,1,1,1,1,1,3,2,3,2,1,1,0,1,1,0,7,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,5,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,5,4,3,4,4,4,3,4,4,3,4,5,5,4,3,3,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,3,3,3,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,7,7,6,6,5,5,5,5,5,6,5,6,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,4,3,3,3,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4]"
72,50:50.5,C:\Users\28693\Desktop\udp\frames_png\frame_000072.png,120,188,57.315281,341.605438,0,0,7,0,0.000000,1,0.750000,0,0,0,0,74,"[3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,4,4,3,4,4,3,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,3,5,4,4,4,3,4,4,3,4,4,4,3,4,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,5,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,5,5,4,3,3,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,3,2,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,4,3,5,5,7,6,5,6,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,4,5,4,4,3,3,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3]"
73,50:50.5,C:\Users\28693\Desktop\udp\frames_png\frame_000073.png,120,188,46.068192,338.051666,0,0,6,0,0.000000,1,0.700000,0,0,0,0,72,"[3,3,3,3,3,3,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,5,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,3,4,4,4,3,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,5,5,4,4,3,4,4,4,3,4,3,3,3,2,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,6,5,5,5,6,6,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,4,5,4,3,3,3,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3]"
74,50:50.5,C:\Users\28693\Desktop\udp\frames_png\frame_000074.png,120,188,53.177521,245.227524,0,0,5,0,0.000000,1,0.650000,0,0,0,0,69,"[3,3,3,3,4,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,5,4,3,4,3,4,5,4,3,4,4,4,3,4,4,4,3,4,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,7]","[2,1,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,3,3,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,4,5,4,4,3,3,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,3]"
75,50:50.6,C:\Users\28693\Desktop\udp\frames_png\frame_000075.png,120,188,0.390582,232.873764,162,57,8,0,0.000000,1,0.700000,1,1,0,0,63,"[3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,3,5,5,4,3,4,4,3,4,4,4,3,4,4,3,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,6,7]","[3,5,4,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,3,3,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,6,5,5,5,5,5,4,5,5,5,6,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,4,5,4,4,3,3,3,2,1,2,1,1,2,1,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4]"
76,50:50.6,C:\Users\28693\Desktop\udp\frames_png\frame_000076.png,120,188,0.454600,246.151276,164,57,8,0,0.000000,1,0.700000,1,1,0,0,62,"[3,3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,5,4,4,3,4,3,4,4,4,3,4,4,3,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,7]","[2,2,1,1,0,7,7,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,5,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,5,5,4,3,3,3,3,4,3,3,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,4,5,5,4,5,4,4,3,3,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,3]"
